nom_site,id_site,id_flux,longitude,latitude,pred_wd_wp,pred_wd_ho,pred_jul_aug,pred_pont_jul_aug,pred_wp_17_9,pred_we_09_11,prop_ww_year,prop_hd_year,prop_nh_we,prop_summer_year,prop_fall_year,prop_winter_year,prop_spring_year,prop_ph_01,heure_ph_01,prop_ph_02,heure_ph_02,prop_ph_03,heure_ph_03,prop_ph_04,heure_ph_04,prop_ph_05,heure_ph_05,prop_ph_06,heure_ph_06,prop_ph_07,heure_ph_07,prop_ph_08,heure_ph_08,prop_ph_09,heure_ph_09,prop_ph_10,heure_ph_10,prop_ph_11,heure_ph_11,prop_ph_12,heure_ph_12,cluster,scaled_pred_wd_wp,scaled_pred_wd_ho,scaled_pred_jul_aug,scaled_pred_pont_jul_aug,scaled_pred_wp_17_9,scaled_pred_we_09_11,scaled_prop_ww_year,scaled_prop_hd_year,scaled_prop_nh_we,scaled_prop_summer_year,scaled_prop_fall_year,scaled_prop_winter_year,scaled_prop_spring_year,scaled_prop_ph_01,scaled_heure_ph_01,scaled_prop_ph_02,scaled_heure_ph_02,scaled_prop_ph_03,scaled_heure_ph_03,scaled_prop_ph_04,scaled_heure_ph_04,scaled_prop_ph_05,scaled_heure_ph_05,scaled_prop_ph_06,scaled_heure_ph_06,scaled_prop_ph_07,scaled_heure_ph_07,scaled_prop_ph_08,scaled_heure_ph_08,scaled_prop_ph_09,scaled_heure_ph_09,scaled_prop_ph_10,scaled_heure_ph_10,scaled_prop_ph_11,scaled_heure_ph_11,scaled_prop_ph_12,scaled_heure_ph_12
Eco 22 - Rte de Paris FRANQUEVILLE,300038475,353417796,1.184114534,49.39544893,0.4404153914408944,0.0,0.1740740481745915,0.2060387077192262,0.3965940195103792,0.2288519919933266,0.4404153914408944,0.0192905820934603,0.1516568642914403,0.1740740481745915,0.0,0.3840067069300023,0.4419192448954062,0.0584394634788387,16.0,0.0853042482121089,17.0,0.0867917695295233,17.0,0.0842584447402596,17.0,0.0860446835195555,16.0,0.0859066296698533,17.0,0.0889623965799226,17.0,0.0253350377713741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.44850865190890593,0.0,-0.640261452488808,-0.31610200946741746,0.5607647404552153,-0.5147835779470261,0.44850865190890593,-0.9751917729994686,0.7688939590964536,-0.640261452488808,-2.0192676728544927,0.9294227804225599,1.36812681512963,-1.3035980978625303,0.9596355847246094,-1.077552844822433,1.1693177103105963,-1.0676794740596214,1.0461628201449635,-1.0704844314444522,0.9899949141976813,-0.994275558178848,0.8838707977693716,-0.9388388082548117,1.086060874095257,-0.8197978072048161,1.0851935879935948,-1.7007153310050223,-2.2181209284822616,-1.896691816769097,-2.1140165838487834,-1.7607381476001873,-2.178035633578955,-1.6470933195941806,-2.0936450523126613,-1.523327752161978,-2.1480254676885364
Eco 23 - Pont Jeanne d'Arc ROUEN,300038476,353417814,1.088070273,49.43792794,0.4657885206100521,0.0,0.0,0.0,0.4930885529157667,0.1265210039454925,0.4657885206100521,0.035163847567437,0.3083452140181028,0.0,0.0,0.5961623586538075,0.4038376413461925,0.0990697291322622,18.0,0.0988617668558026,18.0,0.0986906003852516,18.0,0.0964147649646587,18.0,0.0652131626619344,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.649703776759524,0.0,-1.9239358205810573,-2.4553457339271474,1.1471488465946547,-1.7498205963931195,0.649703776759524,-0.17006187622834287,2.551536071783383,-1.9239358205810573,-2.0192676728544927,2.1742851538137944,1.0179892126384333,-0.9987847486083757,1.3902603810288976,-0.9690906438120998,1.386500114828943,-0.9589072153769654,1.2608745134951491,-0.9343609776887707,1.198394214077082,-1.2482219667582475,1.0957813522074473,-2.111950995319487,-2.345962547058432,-2.133932070101917,-2.224971177368169,-2.08246305719894,-2.2181209284822616,-1.896691816769097,-2.1140165838487834,-1.7607381476001873,-2.178035633578955,-1.6470933195941806,-2.0936450523126613,-1.523327752161978,-2.1480254676885364
Eco 24 - Pont Corneille ROUEN,300038477,353417835,1.09502755,49.43564931,0.5243135887013533,0.0,0.0,0.0,0.4787520026067831,0.1692098877143914,0.5243135887013533,0.0036020131409412,0.2140007403446715,0.0,0.0,1.0,0.0,0.1160935962545617,17.0,0.1100031729609465,12.0,0.0671724577039492,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.113775760274798,0.0,-1.9239358205810573,-2.4553457339271474,1.0600275875826173,-1.2346066544922758,1.113775760274798,-1.7709534215359173,1.4781797427204344,-1.9239358205810573,-2.0192676728544927,4.543876916211943,-2.695056729713308,-0.8710695621247607,1.1749479828767535,-0.8799577087763829,0.08340568771886217,-1.2470279232427341,-0.8862424200067047,-2.0139895624713313,-2.552793183752132,-2.043202254721418,-2.5066980732398396,-2.111950995319487,-2.345962547058432,-2.133932070101917,-2.224971177368169,-2.08246305719894,-2.2181209284822616,-1.896691816769097,-2.1140165838487834,-1.7607381476001873,-2.178035633578955,-1.6470933195941806,-2.0936450523126613,-1.523327752161978,-2.1480254676885364
Eco 25 - Rue d'Elbeuf ROUEN,300038478,353417848,1.0837936,49.42699,0.5149634095551633,0.0,0.1929079983340935,0.1884445358281073,0.4738311638296233,0.1759901782854702,0.5149634095551633,0.0187017829165261,0.2412725525782,0.1929079983340935,0.2800706027011483,0.2511849751105646,0.2758364238541935,0.1450910905255224,17.0,0.1431896369990887,8.0,0.1397963728338122,12.0,0.1307425132431345,10.5,0.1247612629561345,17.0,0.1236021241501037,17.0,0.1192579684281195,17.0,0.1124278724695359,17.0,0.1299332594263626,15.5,0.1281978431245035,12.0,0.1273758015248104,12.0,0.130129052404964,16.0,3,1.0396339211602104,0.0,-0.5013742414242894,-0.4987774990479111,1.0301243221232288,-1.1527750411085667,1.0396339211602104,-1.005057072066075,1.7884509343028794,-0.5013742414242894,0.5470007616396291,0.15006679830649866,-0.15890554051142855,-0.6535267228998113,1.1749479828767535,-0.6144609738704364,-0.7853239303545251,-0.5831419180685552,-0.027395646605963248,-0.5499673808548442,-0.3646005350184238,-0.5223015545716511,1.0957813522074473,-0.42408175001429754,1.086060874095257,-0.37227783797816144,1.0851935879935948,-0.3884026392366238,1.0704564301023864,-0.3543212890604977,0.7669596790896775,-0.4946889446933667,0.016320900262174597,-0.5587881845753548,0.23009830371752954,-0.5803108296207479,1.0627869988692666
Eco 26 - Avenue Pasteur ROUEN,300038479,353417856,1.078118607,49.44306314,0.4909512306815679,0.0,0.198517099499757,0.2006585898429245,0.4867845801113627,0.1477278678794015,0.4909512306815679,0.0220687196087547,0.2672090221888584,0.198517099499757,0.2988942917769287,0.2498103551340448,0.2527782535892694,0.1088913220350245,16.0,0.1055943020635442,16.0,0.1081069936160113,17.0,0.1011369120964534,17.0,0.1029646729540058,17.0,0.1062826054461185,17.0,0.1035645857959477,17.0,0.0991465744079396,17.0,0.1068546599248115,17.0,0.102803021784147,17.0,0.1061801869828775,16.0,0.1044545119201867,17.0,3,0.8492303925216975,0.0,-0.46001104300440254,-0.3719623064530504,1.1088404644761773,-1.4938740595407245,0.8492303925216975,-0.8342780098817274,2.083529943450915,-0.46001104300440254,0.7194809813771255,0.1420009623385312,-0.37091164587305575,-0.9251019267130294,0.9596355847246094,-0.9152293432155574,0.9521353057922495,-0.8728279717291982,1.0461628201449635,-0.8814835472775334,0.9899949141976813,-0.78801262714047,1.0957813522074473,-0.6605913016498637,1.086060874095257,-0.6040972651803462,1.0851935879935948,-0.5885249118644054,1.0704564301023864,-0.6282754086533805,1.0457638335675932,-0.7454817235133261,0.9306361226959786,-0.7398845613575037,1.00467942239426,-0.7663686369139893,1.2634627780291294
Eco 27 - Blvd de l'Europe ROUEN,300038480,353417863,1.094732881,49.42872486,0.5356604943740586,0.0,0.2170107202976876,0.1906589368825018,0.4687727423089646,0.1863214460185637,0.5356604943740586,0.0138212102418711,0.1771372740595994,0.2170107202976876,0.2865420395144857,0.3080889518915566,0.18835828829627,0.1514841461358083,14.0,0.1545662936817333,8.0,0.136982547812587,8.0,0.0826510839152254,8.0,0.0111180038599393,0.0,0.1311370143313816,8.0,0.1238643135897379,16.0,0.1357539116642434,13.0,0.1401398901049239,16.5,0.1372241431777571,17.0,0.1462381545433803,8.0,0.134910009207817,11.0,4,1.2037505555894874,0.0,-0.32363352297504766,-0.47578597667093203,0.9993849851142956,-1.0280865343203416,1.2037505555894874,-1.2526113626543058,1.0587843790318077,-0.32363352297504766,0.6062981097358593,0.4839613658818436,-0.9632147554600113,-0.6055652178197894,0.5290107884203212,-0.5234459986107479,-0.7853239303545251,-0.6088642858211054,-0.8862424200067047,-1.0884832586303372,-0.8855987847169258,-1.9076683601920341,-2.5066980732398396,-0.3211878111667234,-0.7308927018096371,-0.30423385269529235,0.8904780135605499,-0.03692645419808764,0.2966735222001162,-0.23316365463094596,0.952829115408288,-0.4055475074499873,0.9306361226959786,-0.39762730940983926,-0.5444828149592007,-0.5456642761593548,0.05940810306995319
Eco 28 - Pont Jaurès ELBEUF,300038481,353417872,1.010194707,49.29264878,0.4337817638266069,0.0,0.0,0.0,0.4479669193659545,0.2399068322981366,0.4337817638266069,0.0313901345291479,0.1374223602484472,0.0,0.0,0.5923766816143498,0.4076233183856502,0.1133828173083317,8.0,0.1521254195341675,14.0,0.1475483520018606,15.0,0.1541648328911403,10.0,0.092463762625274,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.395907590085935,0.0,-1.9239358205810573,-2.4553457339271474,0.8729508394857802,-0.38136224321831047,0.395907590085935,-0.3614736052101783,0.606948119443935,-1.9239358205810573,-2.0192676728544927,2.1520719963233343,1.0527962522287884,-0.8914061657969149,-0.7628636004925433,-0.5429733612050345,0.5177704967555559,-0.5122777891811704,0.6167394334445929,-0.2876900644793856,-0.4688001849581242,-0.9160238502778423,-1.0233241921733096,-2.111950995319487,-2.345962547058432,-2.133932070101917,-2.224971177368169,-2.08246305719894,-2.2181209284822616,-1.896691816769097,-2.1140165838487834,-1.7607381476001873,-2.178035633578955,-1.6470933195941806,-2.0936450523126613,-1.523327752161978,-2.1480254676885364
Pont de Witry Est,300038697,353419249,4.0653417,49.2671328,0.4688524590163934,0.0,0.1810702134240643,0.2128459173214895,0.3598100013194353,0.1936897458369851,0.4688524590163934,0.0225796473863284,0.1057551855097867,0.1810702134240643,0.2374265388184349,0.3047324466439839,0.2767708011135169,0.1808703858068858,13.0,0.1655027078964154,13.0,0.1833175855310345,15.0,0.1537813333578288,13.5,0.1731534289365975,15.0,0.1617318571270184,14.0,0.1616238960075392,16.0,0.1707695981073061,14.0,0.1681519654042937,15.0,0.1678722758634765,15.0,0.1810234912346282,15.5,0.2150642277363554,12.0,3,0.6739991431721052,0.0,-0.5886696264822199,-0.24542460819693315,0.33723328363686206,-0.9391582124858429,0.6739991431721052,-0.8083625339836004,0.24667092348501926,-0.5886696264822199,0.1562560208303518,0.4642664529495541,-0.15031449961739196,-0.3851059618421781,0.31369839026817714,-0.4359530297231946,0.300588092237209,-0.1852960571530535,0.6167394334445929,-0.29198439697675416,0.26059736461977856,0.06762257233725352,0.6719602433312959,0.09660512382353713,0.48040968212695906,0.2535429486900062,0.8904780135605499,0.4906890481502786,0.4901192491756838,0.09935320481248007,0.6740249609303723,-0.10287436559647224,0.564910033722457,-0.10041967584633225,0.9078567825596685,0.03519590139924332,0.2600838822298159
Pont de Witry Ouest,300038698,353419253,4.0641305,49.2664715,0.5319476714819679,0.0,0.1796014748964542,0.1612880545595162,0.3954564876798176,0.1836304700162074,0.5319476714819679,0.0130442468936256,0.1982171799027552,0.1796014748964542,0.2656834023638751,0.3013309425194464,0.2533841802202242,0.1227255033356278,13.0,0.1117837424774693,12.0,0.1115141809570202,14.0,0.1058130406460476,13.5,0.1034948131939746,13.0,0.1037883223151183,11.0,0.0989977569676892,11.0,0.1039929517226341,13.0,0.1028384497541748,13.5,0.1021413678899728,14.0,0.1048030754975331,13.0,0.1179536088163213,13.0,3,1.1743098878522795,0.0,-0.5995005459736288,-0.7807358396690736,0.5538521148159293,-1.0605640373921053,1.1743098878522795,-1.2920207974296147,1.2986103006975744,-0.5995005459736288,0.4151717951926054,0.4443075008162196,-0.36534051235779047,-0.8213161633514063,0.31369839026817714,-0.8657128831641533,0.08340568771886217,-0.8416814273896698,0.4020277400944075,-0.8291214215169171,0.26059736461977856,-0.7815499588166521,0.24813913445514454,-0.6946523974024423,-0.125241509841339,-0.6715575232974835,-0.0830998586046748,-0.5154998176506986,0.2966735222001162,-0.6759497626072591,0.3952208064524568,-0.7520160486228827,0.3820469892356962,-0.7516506698573335,0.42374358338671214,-0.6685436195422872,0.4607596613896786
Display - Voie verte,300038734,353419510,0.12398,44.431908,0.288670877570219,0.0,0.3229404649912646,0.316548758496324,0.106145251396648,0.2689679971233369,0.288670877570219,0.0559512610312234,0.0087498501737983,0.3229404649912646,0.2127850199345966,0.1788290104376652,0.2854455046364736,0.3723930358658728,15.0,0.3331911291904305,15.0,0.309053947427619,15.0,0.2609666081286658,14.0,0.3206533416245459,15.0,0.2460223637966214,15.0,0.2141244322672678,11.0,0.1882433271828245,11.0,0.2678454379770785,15.0,0.3286465003439294,15.0,0.2950701144626609,14.5,0.4094157522537958,14.0,1,-0.7547428749354047,0.0,0.45752426307998384,0.8312937164696297,-1.2042527715125928,-0.030621817048394912,-0.7547428749354047,0.8843253312228077,-0.8569580076187518,0.45752426307998384,-0.06953258918332529,-0.27449515505112226,-0.07055578121350992,1.0517209819066444,0.7443231865724653,0.9055797194098486,0.7349529012739027,0.9641133468344977,0.6167394334445929,0.9082496807890991,0.36479701455947894,1.8657185130460665,0.6719602433312959,1.2476480760145454,0.6822934127830584,1.0290700946723967,-0.0830998586046748,0.7539827682111466,-0.0902179317510188,1.282762861277937,0.6740249609303723,1.4848908712473123,0.564910033722457,0.8740003019266793,0.714211502890486,1.4436191024786793,0.6614354405495413
Thivras,300038735,353419524,0.1400714,44.5040482,0.3063104560110548,0.0,0.2958934202600716,0.3119386899772482,0.1786003470213996,0.2754584471322668,0.3063104560110548,0.0530772773978669,0.0236051502145922,0.2958934202600716,0.2215214541331538,0.1944513340183538,0.2881337915884208,0.2980107454623473,15.0,0.2910315027148246,15.0,0.2408383474437264,15.0,0.2393072413323515,15.0,0.2477003823700221,15.0,0.2033381966158184,15.0,0.1911718061354279,12.0,0.1899327880848038,10.0,0.2090738665502198,15.0,0.2270325570808989,15.0,0.2451132677936902,15.0,0.2584537797008969,14.0,1,-0.6148706044300303,0.0,0.25807122330662147,0.7834286320011251,-0.763953046919122,0.047711698344373346,-0.6148706044300303,0.7385500243182654,-0.6879493768206392,0.25807122330662147,0.010518780355504229,-0.1828282932328014,-0.04583858812192371,0.4936957094043128,0.7443231865724653,0.5682963269621648,0.7349529012739027,0.34052561980428636,0.6167394334445929,0.665713472458739,0.5731963144388798,0.9763863262821855,0.6719602433312959,0.6647673727796238,0.6822934127830584,0.6900186124405719,0.11161571582837014,0.7794395235412234,-0.28366365872658633,0.5851159305682477,0.6740249609303723,0.4813774833704373,0.564910033722457,0.44716653830479525,0.8110341427250772,0.3496305415340996,0.6614354405495413
Île Madame,300038830,353420325,-1.106650941,45.9549308,0.2231198419156108,0.0,0.4471695920027897,0.2578632700805823,0.1013284709559781,0.3245149911816578,0.2231198419156108,0.0595722422410786,0.0313541054281795,0.4471695920027897,0.1561664535627107,0.0710217366035104,0.3256422178309892,0.4221653794234438,11.0,0.4603471260622599,10.0,0.405204342401421,11.0,0.3381816497556825,11.0,0.2948482610595809,12.0,0.2775482595249794,11.5,0.2442323415713727,12.0,0.2363918105114651,11.0,0.3022765440542612,12.0,0.4256642034751127,13.0,0.4972813805656943,11.0,0.4878807179357926,11.0,1,-1.2745269628455218,0.0,1.3736271962135174,0.2219782912277403,-1.2335236886671022,0.6397772012173483,-1.2745269628455218,1.0679901374645016,-0.5997895747858163,1.3736271962135174,-0.5883247733152781,-0.9070741963520803,0.29902899133329996,1.4251193463038345,-0.11692640603611104,1.92284693879124,-0.35095912131783147,1.843064880925349,-0.24210733995614864,1.7728845336175,-0.2604008850787234,1.551141983691154,0.03622858001706884,1.678155158287444,-0.024299644513289316,1.473817951315144,0.11161571582837014,1.4794829311184385,-0.0902179317510188,1.691476715485155,0.11641665197454121,2.4430129638147795,0.1991839447489354,2.601703339899119,0.03645302404834699,2.012237632293757,0.05940810306995319
Etrelles,300039525,353426686,-1.18245,48.05701,0.3480142172770823,0.0,0.2852727553701128,0.2559588299024918,0.2828596802841918,0.3196701430996847,0.3480142172770823,0.0384021016844382,0.0392917778316759,0.2852727553701128,0.2024416628032761,0.2045278936794931,0.3077576881471179,0.3151595183935481,14.0,0.2858263016875789,15.0,0.2701864056349494,15.0,0.2681239786353738,16.5,0.235359468386283,16.0,0.1854256396975823,16.0,0.1995325800887335,16.0,0.2000426181130723,14.0,0.2345405913516441,15.0,0.2645773080820294,15.0,0.2738645243112332,15.0,0.2839756074779891,14.0,1,-0.2841824422124205,0.0,0.179751247214244,0.20220500811658393,-0.1303833120911907,0.5813045250111214,-0.2841824422124205,-0.005809901282530363,-0.5094827387774608,0.179751247214244,-0.1643080874212865,-0.12370222294684668,0.13459142144208602,0.62234795493345,0.5290107884203212,0.5266539309637699,0.7349529012739027,0.6088086650979797,0.6167394334445929,0.9883961375455314,0.8857952642579809,0.8259445603555609,0.8838707977693716,0.42015948974394995,0.8841771434391578,0.8135222492440817,0.8904780135605499,0.9317741938237841,0.4901192491756838,0.8874182505777231,0.6740249609303723,0.8521598687819658,0.564910033722457,0.6928186930446484,0.8110341427250772,0.5345816730699094,0.6614354405495413
4026 Av de Stalingrad S2 bagnolet,300039582,353427094,2.4304225,48.8716941,0.5292735542994749,0.0,0.1458242750593665,0.1926605504587156,0.5218249893363244,0.1638496468213925,0.5292735542994749,0.0177514298137061,0.243272788429196,0.1458242750593665,0.2985885815579116,0.293672029164855,0.2619151142178668,0.1331446600285271,15.0,0.1274667260464702,9.0,0.1202433852888187,12.0,0.1245993310742737,15.0,0.1238396161041563,13.0,0.1210420612414882,16.5,0.1163701970072947,18.0,0.1144337412388463,18.0,0.1194324872016394,16.5,0.1226680366290088,17.0,0.1243477917559625,14.0,0.1202756702042565,18.0,3,1.1531055918898072,0.0,-0.8485837729766073,-0.455003768662018,1.321776247644513,-1.2992996283111904,1.1531055918898072,-1.0532612488830015,1.8112076017227094,-0.8485837729766073,0.7166797788317694,0.3993674156536207,-0.28690366888072805,-0.7431503429490267,0.7443231865724653,-0.7402466410731676,-0.5681415258361783,-0.7618840688773378,-0.027395646605963248,-0.6187572085690927,0.5731963144388798,-0.5335368796176738,0.24813913445514454,-0.45904111239751294,0.9851190087672075,-0.4149354046963828,1.2799091624266397,-0.35817825794152913,1.2639021570779538,-0.4789705256693351,0.952829115408288,-0.5492999033118418,0.9306361226959786,-0.5846596494915733,0.6173888630558947,-0.6517161460186351,1.4641385571889922
4026 Av Stalingrad S1 Bagnolet,300039583,353427102,2.430596016,48.87164509,0.5226933624519667,0.0,0.1477131592328018,0.196377179617403,0.5368778605259381,0.1319112418781414,0.5226933624519667,0.0182630512882494,0.2915696130113195,0.1477131592328018,0.2930757112253999,0.291450291325259,0.2677608382165393,0.1284046224465271,9.0,0.1272499687401555,8.0,0.1295762331282343,8.0,0.121653668118991,8.0,0.1265988483238864,8.0,0.1233093091586012,8.0,0.1202683131230509,9.0,0.1178985142733941,15.0,0.1274765549439406,8.0,0.1265954426094016,8.0,0.1279723474179577,8.0,0.1196776517091699,8.0,4,1.100928246656816,0.0,-0.8346545731724981,-0.4164150214703944,1.4132504908565222,-1.6847655870352318,1.100928246656816,-1.027310587019489,2.3606801921184735,-0.8346545731724981,0.6661657120881055,0.38633095955367575,-0.2331557277501686,-0.778710699440032,-0.5475512023403992,-0.7419807323287896,-0.7853239303545251,-0.6765685490801917,-0.8862424200067047,-0.6517420105216153,-0.8855987847169258,-0.4999004918845775,-0.8114136377352339,-0.428080333550946,-0.7308927018096371,-0.35735323351617554,-0.47253100747076465,-0.30597114304979217,0.6835649761512513,-0.38348355748742596,-0.6270610932999003,-0.5105138435016251,-0.7151312776848686,-0.553691267021041,-0.5444828149592007,-0.6560498559046052,-0.5426192344096349
4027  rd 115 H Barbusse S1 Bobigny,300039584,353427114,2.43198473,48.9105638,0.5122718396651115,0.0,0.1799674933642029,0.1987525177051523,0.5380278475233965,0.0987700335445397,0.5122718396651115,0.0184165292735117,0.3510373959498074,0.1799674933642029,0.2828311175033033,0.2809368459208849,0.2562645432116088,0.1255288922344933,18.0,0.1154840427103335,18.0,0.115634108219921,17.0,0.1160101800981833,18.0,0.1042676322502652,18.0,0.1064896369931341,18.0,0.1100127962399024,18.0,0.1046818801231685,19.0,0.1157491359843384,18.0,0.1181398463623842,18.0,0.1154130720034126,18.0,0.114498868995972,18.0,3,1.018291234711769,0.0,-0.5968014157458641,-0.3917525337566177,1.4202388048446695,-2.0847482306983562,1.018291234711769,-1.01952581742476,3.037244687176365,-0.5968014157458641,0.5722951764457537,0.3246413816788113,-0.33885729479043036,-0.8002847881983595,1.3902603810288976,-0.836109921279813,1.386500114828943,-0.8040194251789036,1.0461628201449635,-0.7149363873100182,1.198394214077082,-0.7721289172533369,1.307691906645523,-0.6577641481246442,1.2879446047513565,-0.508845623986541,1.2799091624266397,-0.5051190614510148,1.4573478840535214,-0.5226936831260625,1.2316332698862036,-0.5940191555078619,1.1134991671827394,-0.6609983360415472,1.391969981732625,-0.6935793671586448,1.4641385571889922
4027  rd 115 H Barbusse S2 Bobigny,300039585,353427118,2.431798652,48.91059179,0.5152741467607349,0.0,0.1779178455037066,0.1935721953837895,0.5357473820776573,0.1764131919599297,0.5152741467607349,0.0185629528823311,0.2386001431080466,0.1779178455037066,0.2744093877209946,0.2854635963184471,0.2622091704568516,0.1385420087631448,8.0,0.1357745081500991,8.0,0.1222776327587443,8.0,0.127667801707166,8.0,0.117201346981969,8.0,0.1161801330335521,8.0,0.1099035342619021,8.0,0.1003911916033555,8.0,0.1120193465493413,8.0,0.1238590632223638,8.0,0.1202232672875609,8.0,0.1087173221960906,8.0,4,1.042097898324947,0.0,-0.6119161353133399,-0.44553840797087296,1.4063807276584335,-1.1476696711983088,1.042097898324947,-1.01209886263421,1.7580469529465796,-0.6119161353133399,0.4951274226874644,0.35120292363101496,-0.2841999973721828,-0.7026587557434464,-0.7628636004925433,-0.6737831269040032,-0.7853239303545251,-0.7432881501096748,-0.8862424200067047,-0.584397236753047,-0.8855987847169258,-0.6144606208214398,-0.8114136377352339,-0.525433977014397,-0.7308927018096371,-0.5104596194997252,-0.6672465819038096,-0.5697710505668819,-0.6705551126777214,-0.5669680846495515,-0.6270610932999003,-0.5375376284372678,-0.7151312776848686,-0.6198997901206231,-0.5444828149592007,-0.735476978568165,-0.5426192344096349
Rosny-sous-Bois,300039586,353427122,2.48654,48.87364,0.4416811313775147,0.0,0.2559542440884386,0.1841022790439133,0.5130137868831336,0.1732629727352682,0.4416811313775147,0.018780411461742,0.2179712694224567,0.2559542440884386,0.0247844520957231,0.3196084568761915,0.3996528469396466,0.1265105634720964,17.0,0.1320904437853222,14.0,0.1408839203040118,17.0,0.1272554170860608,17.0,0.1366173038563935,17.0,0.1156101879364273,17.0,0.1176698356834087,17.0,0.1223833003032641,17.0,0.0188486700929915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.45854528171829817,0.0,-0.036452269838231036,-0.543861967293743,1.2682317732355672,-1.1856898001240535,0.45854528171829817,-1.0010688446533398,1.5233524205618647,-0.036452269838231036,-1.7921693752607442,0.551554183697197,0.9795125272086043,-0.7929201674411958,1.1749479828767535,-0.70325619938643,0.5177704967555559,-0.5732001854569623,1.0461628201449635,-0.5890150172873155,0.9899949141976813,-0.377770628233176,1.0957813522074473,-0.5332169565348878,1.086060874095257,-0.3957374089214681,1.0851935879935948,-0.23839449742491128,1.0704564301023864,-1.6729490016786435,-2.1140165838487834,-1.7607381476001873,-2.178035633578955,-1.6470933195941806,-2.0936450523126613,-1.523327752161978,-2.1480254676885364
EPAGNY-METZ-TESSY Hameau de Gillon,300039651,353427745,6.0860567,45.925804,0.420263671875,0.0,0.2628766741071429,0.2058589396592899,0.4111437534232933,0.2486971023556389,0.420263671875,0.0308244977678571,0.088150332052771,0.2628766741071429,0.2600725446428571,0.1558733258928571,0.3211774553571428,0.0,0.0,0.0495732830058683,0.0,0.1376122739807716,16.0,0.130210303386679,17.0,0.1245039124944563,15.0,0.1269141933190356,16.5,0.1206158666581305,17.0,0.1182393449764848,16.0,0.1324818738577685,16.5,0.1333975992187343,17.0,0.133923393229449,15.5,0.1270516458897784,16.0,3,0.2887164675478564,0.0,0.014595810407541687,-0.3179684922188095,0.6491814871246642,-0.2752721024871481,0.2887164675478564,-0.39016405129228,0.04638064526774838,0.014595810407541687,0.36375987647991337,-0.4091918634021815,0.2579781667201776,-1.7420182830404174,-2.4853627857096963,-1.363405974170344,-2.5227831665013,-0.6031076918754038,0.8314511267947783,-0.5559269346051748,0.9899949141976813,-0.5254387823303013,0.6719602433312959,-0.37885324179080837,0.9851190087672075,-0.3522192440307554,1.0851935879935948,-0.30083551439606404,0.8770107031268188,-0.3240680051603811,0.952829115408288,-0.4433374796611716,0.9306361226959786,-0.5028452378864041,0.9078567825596685,-0.6026121248943616,1.0627869988692666
Attigny,300039671,353427989,4.5580955,49.4833104,0.2472324723247232,0.0,0.3627364845077022,0.3353786533182625,0.2321724709784411,0.2832422586520947,0.2472324723247232,0.0615591870204416,0.0182149362477231,0.3627364845077022,0.2136707081356527,0.1173783166403092,0.3062144907163357,0.3847522616748672,13.0,0.3536098086047375,15.0,0.2870607540586129,15.0,0.245144938300868,15.0,0.2341732988845329,15.0,0.2062594712528541,15.0,0.1956020517885235,15.0,0.1821026970397888,15.0,0.2363391655369623,15.0,0.2922816986813993,14.0,0.313676804005011,13.5,0.4042492453782776,14.0,1,-1.0833269081224632,0.0,0.7509920760081513,1.0267993803129571,-0.43840256326045784,0.14165484845937948,-1.0833269081224632,1.1687727173136924,-0.7492737983905668,0.7509920760081513,-0.061417086694834866,-0.6350684223930786,0.12040264265585748,1.1444414441640836,0.31369839026817714,1.068932244986516,0.7349529012739027,0.7630642397922259,0.6167394334445929,0.731082552794299,0.5731963144388798,0.8114845750767783,0.6719602433312959,0.7046593216506215,0.6822934127830584,0.7554612919276689,0.6957624391275049,0.6614559042034531,0.6835649761512513,0.9087681945995958,0.6740249609303723,1.125761364567563,0.3820469892356962,1.0329767757327848,0.5205662232213034,1.4061785515486904,0.6614354405495413
